5 Minutes,Lane 1 Flow (Veh/5 Minutes),Flow (Veh/5 Minutes),# Lane Points,% Observed
11/01/2018 18:05,0.0,0.0,1.0,0.0
11/01/2018 18:10,0.0,0.0,1.0,0.0
11/01/2018 18:15,0.0,0.0,1.0,0.0
11/01/2018 18:20,0.0,0.0,1.0,0.0
11/01/2018 18:25,0.0,0.0,1.0,0.0
11/01/2018 18:30,0.0,0.0,1.0,0.0
11/01/2018 18:35,0.0,0.0,1.0,0.0
11/01/2018 18:40,0.0,0.0,1.0,0.0
11/01/2018 18:45,0.0,0.0,1.0,0.0
11/01/2018 18:50,0.0,0.0,1.0,0.0
11/01/2018 18:55,0.0,0.0,1.0,0.0
11/01/2018 19:00,0.0,0.0,1.0,0.0
11/01/2018 19:05,0.0,0.0,1.0,0.0
11/01/2018 19:10,0.0,0.0,1.0,0.0
11/01/2018 19:15,0.0,0.0,1.0,0.0
11/01/2018 19:20,0.0,0.0,1.0,0.0
11/01/2018 19:25,0.0,0.0,1.0,0.0
11/01/2018 19:30,0.0,0.0,1.0,0.0
11/01/2018 19:35,0.0,0.0,1.0,0.0
11/01/2018 19:40,0.0,0.0,1.0,0.0
11/01/2018 19:45,0.0,0.0,1.0,0.0
11/01/2018 19:50,0.0,0.0,1.0,0.0
11/01/2018 19:55,0.0,0.0,1.0,0.0
11/01/2018 20:00,0.0,0.0,1.0,0.0
11/01/2018 20:05,0.0,0.0,1.0,0.0
11/01/2018 20:10,0.0,0.0,1.0,0.0
11/01/2018 20:15,0.0,0.0,1.0,0.0
11/01/2018 20:20,0.0,0.0,1.0,0.0
11/01/2018 20:25,0.0,0.0,1.0,0.0
11/01/2018 20:30,0.0,0.0,1.0,0.0
11/01/2018 20:35,0.0,0.0,1.0,0.0
11/01/2018 20:40,0.0,0.0,1.0,0.0
11/01/2018 20:45,0.0,0.0,1.0,0.0
11/01/2018 20:50,0.0,0.0,1.0,0.0
11/01/2018 20:55,0.0,0.0,1.0,0.0
11/02/2018 15:00,0.0,0.0,1.0,0.0
11/02/2018 15:05,0.0,0.0,1.0,0.0
11/02/2018 15:10,0.0,0.0,1.0,0.0
11/02/2018 15:15,0.0,0.0,1.0,0.0
11/02/2018 15:20,0.0,0.0,1.0,0.0
11/02/2018 15:25,0.0,0.0,1.0,0.0
11/02/2018 15:30,0.0,0.0,1.0,0.0
11/02/2018 15:35,0.0,0.0,1.0,0.0
11/02/2018 15:40,0.0,0.0,1.0,0.0
11/02/2018 15:45,0.0,0.0,1.0,0.0
11/02/2018 15:50,0.0,0.0,1.0,0.0
11/02/2018 15:55,0.0,0.0,1.0,0.0
11/02/2018 16:00,0.0,0.0,1.0,0.0
11/02/2018 16:05,0.0,0.0,1.0,0.0
11/02/2018 16:10,0.0,0.0,1.0,0.0
11/02/2018 16:15,0.0,0.0,1.0,0.0
11/02/2018 16:20,0.0,0.0,1.0,0.0
11/02/2018 16:25,0.0,0.0,1.0,0.0
11/02/2018 16:30,0.0,0.0,1.0,0.0
11/02/2018 16:35,0.0,0.0,1.0,0.0
11/02/2018 16:40,0.0,0.0,1.0,0.0
11/02/2018 16:45,0.0,0.0,1.0,0.0
11/02/2018 16:50,0.0,0.0,1.0,0.0
11/02/2018 16:55,0.0,0.0,1.0,0.0
11/02/2018 17:00,0.0,0.0,1.0,0.0
11/02/2018 17:05,0.0,0.0,1.0,0.0
11/02/2018 17:10,0.0,0.0,1.0,0.0
11/02/2018 17:15,0.0,0.0,1.0,0.0
11/02/2018 17:20,0.0,0.0,1.0,0.0
11/02/2018 17:25,0.0,0.0,1.0,0.0
11/02/2018 17:30,0.0,0.0,1.0,0.0
11/02/2018 17:35,0.0,0.0,1.0,0.0
11/02/2018 17:40,0.0,0.0,1.0,0.0
11/02/2018 17:45,0.0,0.0,1.0,0.0
11/02/2018 17:50,0.0,0.0,1.0,0.0
11/02/2018 17:55,0.0,0.0,1.0,0.0
11/02/2018 18:00,0.0,0.0,1.0,0.0
11/02/2018 18:05,0.0,0.0,1.0,0.0
11/02/2018 18:10,0.0,0.0,1.0,0.0
11/02/2018 18:15,0.0,0.0,1.0,0.0
11/02/2018 18:20,0.0,0.0,1.0,0.0
11/02/2018 18:25,0.0,0.0,1.0,0.0
11/02/2018 18:30,0.0,0.0,1.0,0.0
11/02/2018 18:35,0.0,0.0,1.0,0.0
11/02/2018 18:40,0.0,0.0,1.0,0.0
11/02/2018 18:45,0.0,0.0,1.0,0.0
11/02/2018 18:50,0.0,0.0,1.0,0.0
11/02/2018 18:55,0.0,0.0,1.0,0.0
11/02/2018 19:00,0.0,0.0,1.0,0.0
11/02/2018 19:05,0.0,0.0,1.0,0.0
11/02/2018 19:10,0.0,0.0,1.0,0.0
11/02/2018 19:15,0.0,0.0,1.0,0.0
11/02/2018 19:20,0.0,0.0,1.0,0.0
11/02/2018 19:25,0.0,0.0,1.0,0.0
11/02/2018 19:30,0.0,0.0,1.0,0.0
11/02/2018 19:35,0.0,0.0,1.0,0.0
11/02/2018 19:40,0.0,0.0,1.0,0.0
11/02/2018 19:45,0.0,0.0,1.0,0.0
11/02/2018 19:50,0.0,0.0,1.0,0.0
11/02/2018 19:55,0.0,0.0,1.0,0.0
11/02/2018 20:00,0.0,0.0,1.0,0.0
11/02/2018 20:05,0.0,0.0,1.0,0.0
11/02/2018 20:10,0.0,0.0,1.0,0.0
11/02/2018 20:15,0.0,0.0,1.0,0.0
11/02/2018 20:20,0.0,0.0,1.0,0.0
11/02/2018 20:25,0.0,0.0,1.0,0.0
11/02/2018 20:30,0.0,0.0,1.0,0.0
11/02/2018 20:35,0.0,0.0,1.0,0.0
11/02/2018 20:40,0.0,0.0,1.0,0.0
11/02/2018 20:45,0.0,0.0,1.0,0.0
11/02/2018 20:50,0.0,0.0,1.0,0.0
11/02/2018 20:55,0.0,0.0,1.0,0.0
11/05/2018 15:00,0.0,0.0,1.0,0.0
11/05/2018 15:05,0.0,0.0,1.0,0.0
11/05/2018 15:10,0.0,0.0,1.0,0.0
11/05/2018 15:15,0.0,0.0,1.0,0.0
11/05/2018 15:20,0.0,0.0,1.0,0.0
11/05/2018 15:25,0.0,0.0,1.0,0.0
11/05/2018 15:30,0.0,0.0,1.0,0.0
11/05/2018 15:35,0.0,0.0,1.0,0.0
11/05/2018 15:40,0.0,0.0,1.0,0.0
11/05/2018 15:45,0.0,0.0,1.0,0.0
11/05/2018 15:50,0.0,0.0,1.0,0.0
11/05/2018 15:55,0.0,0.0,1.0,0.0
11/05/2018 16:00,0.0,0.0,1.0,0.0
11/05/2018 16:05,0.0,0.0,1.0,0.0
11/05/2018 16:10,0.0,0.0,1.0,0.0
11/05/2018 16:15,0.0,0.0,1.0,0.0
11/05/2018 16:20,0.0,0.0,1.0,0.0
11/05/2018 16:25,0.0,0.0,1.0,0.0
11/05/2018 16:30,0.0,0.0,1.0,0.0
11/05/2018 16:35,0.0,0.0,1.0,0.0
11/05/2018 16:40,0.0,0.0,1.0,0.0
11/05/2018 16:45,0.0,0.0,1.0,0.0
11/05/2018 16:50,0.0,0.0,1.0,0.0
11/05/2018 16:55,0.0,0.0,1.0,0.0
11/05/2018 17:00,0.0,0.0,1.0,0.0
11/05/2018 17:05,0.0,0.0,1.0,0.0
11/05/2018 17:10,0.0,0.0,1.0,0.0
11/05/2018 17:15,0.0,0.0,1.0,0.0
11/05/2018 17:20,0.0,0.0,1.0,0.0
11/05/2018 17:25,0.0,0.0,1.0,0.0
11/05/2018 17:30,0.0,0.0,1.0,0.0
11/05/2018 17:35,0.0,0.0,1.0,0.0
11/05/2018 17:40,0.0,0.0,1.0,0.0
11/05/2018 17:45,0.0,0.0,1.0,0.0
11/05/2018 17:50,0.0,0.0,1.0,0.0
11/05/2018 17:55,0.0,0.0,1.0,0.0
11/05/2018 18:00,0.0,0.0,1.0,0.0
11/05/2018 18:05,0.0,0.0,1.0,0.0
11/05/2018 18:10,0.0,0.0,1.0,0.0
11/05/2018 18:15,0.0,0.0,1.0,0.0
11/05/2018 18:20,0.0,0.0,1.0,0.0
11/05/2018 18:25,0.0,0.0,1.0,0.0
11/05/2018 18:30,0.0,0.0,1.0,0.0
11/05/2018 18:35,0.0,0.0,1.0,0.0
11/05/2018 18:40,0.0,0.0,1.0,0.0
11/05/2018 18:45,0.0,0.0,1.0,0.0
11/05/2018 18:50,0.0,0.0,1.0,0.0
11/05/2018 18:55,0.0,0.0,1.0,0.0
11/05/2018 19:00,0.0,0.0,1.0,0.0
11/05/2018 19:05,0.0,0.0,1.0,0.0
11/05/2018 19:10,0.0,0.0,1.0,0.0
11/05/2018 19:15,0.0,0.0,1.0,0.0
11/05/2018 19:20,0.0,0.0,1.0,0.0
11/05/2018 19:25,0.0,0.0,1.0,0.0
11/05/2018 19:30,0.0,0.0,1.0,0.0
11/05/2018 19:35,0.0,0.0,1.0,0.0
11/05/2018 19:40,0.0,0.0,1.0,0.0
11/05/2018 19:45,0.0,0.0,1.0,0.0
11/05/2018 19:50,0.0,0.0,1.0,0.0
11/05/2018 19:55,0.0,0.0,1.0,0.0
11/05/2018 20:00,0.0,0.0,1.0,0.0
11/05/2018 20:05,0.0,0.0,1.0,0.0
11/05/2018 20:10,0.0,0.0,1.0,0.0
11/05/2018 20:15,0.0,0.0,1.0,0.0
11/05/2018 20:20,0.0,0.0,1.0,0.0
11/05/2018 20:25,0.0,0.0,1.0,0.0
11/05/2018 20:30,0.0,0.0,1.0,0.0
11/05/2018 20:35,0.0,0.0,1.0,0.0
11/05/2018 20:40,0.0,0.0,1.0,0.0
11/05/2018 20:45,0.0,0.0,1.0,0.0
11/05/2018 20:50,0.0,0.0,1.0,0.0
11/05/2018 20:55,0.0,0.0,1.0,0.0
11/06/2018 15:00,0.0,0.0,1.0,0.0
11/06/2018 15:05,0.0,0.0,1.0,0.0
11/06/2018 15:10,0.0,0.0,1.0,0.0
11/06/2018 15:15,0.0,0.0,1.0,0.0
11/06/2018 15:20,0.0,0.0,1.0,0.0
11/06/2018 15:25,0.0,0.0,1.0,0.0
11/06/2018 15:30,0.0,0.0,1.0,0.0
11/06/2018 15:35,0.0,0.0,1.0,0.0
11/06/2018 15:40,0.0,0.0,1.0,0.0
11/06/2018 15:45,0.0,0.0,1.0,0.0
11/06/2018 15:50,0.0,0.0,1.0,0.0
11/06/2018 15:55,0.0,0.0,1.0,0.0
11/06/2018 16:00,0.0,0.0,1.0,0.0
11/06/2018 16:05,0.0,0.0,1.0,0.0
11/06/2018 16:10,0.0,0.0,1.0,0.0
11/06/2018 16:15,0.0,0.0,1.0,0.0
11/06/2018 16:20,0.0,0.0,1.0,0.0
11/06/2018 16:25,0.0,0.0,1.0,0.0
11/06/2018 16:30,0.0,0.0,1.0,0.0
11/06/2018 16:35,0.0,0.0,1.0,0.0
11/06/2018 16:40,0.0,0.0,1.0,0.0
11/06/2018 16:45,0.0,0.0,1.0,0.0
11/06/2018 16:50,0.0,0.0,1.0,0.0
11/06/2018 16:55,0.0,0.0,1.0,0.0
11/06/2018 17:00,0.0,0.0,1.0,0.0
11/06/2018 17:05,0.0,0.0,1.0,0.0
11/06/2018 17:10,0.0,0.0,1.0,0.0
11/06/2018 17:15,0.0,0.0,1.0,0.0
11/06/2018 17:20,0.0,0.0,1.0,0.0
11/06/2018 17:25,0.0,0.0,1.0,0.0
11/06/2018 17:30,0.0,0.0,1.0,0.0
11/06/2018 17:35,0.0,0.0,1.0,0.0
11/06/2018 17:40,0.0,0.0,1.0,0.0
11/06/2018 17:45,0.0,0.0,1.0,0.0
11/06/2018 17:50,0.0,0.0,1.0,0.0
11/06/2018 17:55,0.0,0.0,1.0,0.0
11/06/2018 18:00,0.0,0.0,1.0,0.0
11/06/2018 18:05,0.0,0.0,1.0,0.0
11/06/2018 18:10,0.0,0.0,1.0,0.0
11/06/2018 18:15,0.0,0.0,1.0,0.0
11/06/2018 18:20,0.0,0.0,1.0,0.0
11/06/2018 18:25,0.0,0.0,1.0,0.0
11/06/2018 18:30,0.0,0.0,1.0,0.0
11/06/2018 18:35,0.0,0.0,1.0,0.0
11/06/2018 18:40,0.0,0.0,1.0,0.0
11/06/2018 18:45,0.0,0.0,1.0,0.0
11/06/2018 18:50,0.0,0.0,1.0,0.0
11/06/2018 18:55,0.0,0.0,1.0,0.0
11/06/2018 19:00,0.0,0.0,1.0,0.0
11/06/2018 19:05,0.0,0.0,1.0,0.0
11/06/2018 19:10,0.0,0.0,1.0,0.0
11/06/2018 19:15,0.0,0.0,1.0,0.0
11/06/2018 19:20,0.0,0.0,1.0,0.0
11/06/2018 19:25,0.0,0.0,1.0,0.0
11/06/2018 19:30,0.0,0.0,1.0,0.0
11/06/2018 19:35,0.0,0.0,1.0,0.0
11/06/2018 19:40,0.0,0.0,1.0,0.0
11/06/2018 19:45,0.0,0.0,1.0,0.0
11/06/2018 19:50,0.0,0.0,1.0,0.0
11/06/2018 19:55,0.0,0.0,1.0,0.0
11/06/2018 20:00,0.0,0.0,1.0,0.0
11/06/2018 20:05,0.0,0.0,1.0,0.0
11/06/2018 20:10,0.0,0.0,1.0,0.0
11/06/2018 20:15,0.0,0.0,1.0,0.0
11/06/2018 20:20,0.0,0.0,1.0,0.0
11/06/2018 20:25,0.0,0.0,1.0,0.0
11/06/2018 20:30,0.0,0.0,1.0,0.0
11/06/2018 20:35,0.0,0.0,1.0,0.0
11/06/2018 20:40,0.0,0.0,1.0,0.0
11/06/2018 20:45,0.0,0.0,1.0,0.0
11/06/2018 20:50,0.0,0.0,1.0,0.0
11/06/2018 20:55,0.0,0.0,1.0,0.0
11/07/2018 15:00,0.0,0.0,1.0,0.0
11/07/2018 15:05,0.0,0.0,1.0,0.0
11/07/2018 15:10,0.0,0.0,1.0,0.0
11/07/2018 15:15,0.0,0.0,1.0,0.0
11/07/2018 15:20,0.0,0.0,1.0,0.0
11/07/2018 15:25,0.0,0.0,1.0,0.0
11/07/2018 15:30,0.0,0.0,1.0,0.0
11/07/2018 15:35,0.0,0.0,1.0,0.0
11/07/2018 15:40,0.0,0.0,1.0,0.0
11/07/2018 15:45,0.0,0.0,1.0,0.0
11/07/2018 15:50,0.0,0.0,1.0,0.0
11/07/2018 15:55,0.0,0.0,1.0,0.0
11/07/2018 16:00,0.0,0.0,1.0,0.0
11/07/2018 16:05,0.0,0.0,1.0,0.0
11/07/2018 16:10,0.0,0.0,1.0,0.0
11/07/2018 16:15,0.0,0.0,1.0,0.0
11/07/2018 16:20,0.0,0.0,1.0,0.0
11/07/2018 16:25,0.0,0.0,1.0,0.0
11/07/2018 16:30,0.0,0.0,1.0,0.0
11/07/2018 16:35,0.0,0.0,1.0,0.0
11/07/2018 16:40,0.0,0.0,1.0,0.0
11/07/2018 16:45,0.0,0.0,1.0,0.0
11/07/2018 16:50,0.0,0.0,1.0,0.0
11/07/2018 16:55,0.0,0.0,1.0,0.0
11/07/2018 17:00,0.0,0.0,1.0,0.0
11/07/2018 17:05,0.0,0.0,1.0,0.0
11/07/2018 17:10,0.0,0.0,1.0,0.0
11/07/2018 17:15,0.0,0.0,1.0,0.0
11/07/2018 17:20,0.0,0.0,1.0,0.0
11/07/2018 17:25,0.0,0.0,1.0,0.0
11/07/2018 17:30,0.0,0.0,1.0,0.0
11/07/2018 17:35,0.0,0.0,1.0,0.0
11/07/2018 17:40,0.0,0.0,1.0,0.0
11/07/2018 17:45,0.0,0.0,1.0,0.0
11/07/2018 17:50,0.0,0.0,1.0,0.0
11/07/2018 17:55,0.0,0.0,1.0,0.0
11/07/2018 18:00,0.0,0.0,1.0,0.0
11/07/2018 18:05,0.0,0.0,1.0,0.0
11/07/2018 18:10,0.0,0.0,1.0,0.0
11/07/2018 18:15,0.0,0.0,1.0,0.0
11/07/2018 18:20,0.0,0.0,1.0,0.0
11/07/2018 18:25,0.0,0.0,1.0,0.0
11/07/2018 18:30,0.0,0.0,1.0,0.0
11/07/2018 18:35,0.0,0.0,1.0,0.0
11/07/2018 18:40,0.0,0.0,1.0,0.0
11/07/2018 18:45,0.0,0.0,1.0,0.0
11/07/2018 18:50,0.0,0.0,1.0,0.0
11/07/2018 18:55,0.0,0.0,1.0,0.0
11/07/2018 19:00,0.0,0.0,1.0,0.0
11/07/2018 19:05,0.0,0.0,1.0,0.0
11/07/2018 19:10,0.0,0.0,1.0,0.0
11/07/2018 19:15,0.0,0.0,1.0,0.0
11/07/2018 19:20,0.0,0.0,1.0,0.0
11/07/2018 19:25,0.0,0.0,1.0,0.0
11/07/2018 19:30,0.0,0.0,1.0,0.0
11/07/2018 19:35,0.0,0.0,1.0,0.0
11/07/2018 19:40,0.0,0.0,1.0,0.0
11/07/2018 19:45,0.0,0.0,1.0,0.0
11/07/2018 19:50,0.0,0.0,1.0,0.0
11/07/2018 19:55,0.0,0.0,1.0,0.0
11/07/2018 20:00,0.0,0.0,1.0,0.0
11/07/2018 20:05,0.0,0.0,1.0,0.0
11/07/2018 20:10,0.0,0.0,1.0,0.0
11/07/2018 20:15,0.0,0.0,1.0,0.0
11/07/2018 20:20,0.0,0.0,1.0,0.0
11/07/2018 20:25,0.0,0.0,1.0,0.0
11/07/2018 20:30,0.0,0.0,1.0,0.0
11/07/2018 20:35,0.0,0.0,1.0,0.0
11/07/2018 20:40,0.0,0.0,1.0,0.0
11/07/2018 20:45,0.0,0.0,1.0,0.0
11/07/2018 20:50,0.0,0.0,1.0,0.0
11/07/2018 20:55,0.0,0.0,1.0,0.0
8/30/2018 15:00,0.0,0.0,1.0,0.0
8/30/2018 15:05,0.0,0.0,1.0,0.0
8/30/2018 15:10,0.0,0.0,1.0,0.0
8/30/2018 15:15,0.0,0.0,1.0,0.0
8/30/2018 15:20,0.0,0.0,1.0,0.0
8/30/2018 15:25,0.0,0.0,1.0,0.0
8/30/2018 15:30,0.0,0.0,1.0,0.0
8/30/2018 15:35,0.0,0.0,1.0,0.0
8/30/2018 15:40,0.0,0.0,1.0,0.0
8/30/2018 15:45,0.0,0.0,1.0,0.0
8/30/2018 15:50,0.0,0.0,1.0,0.0
8/30/2018 15:55,0.0,0.0,1.0,0.0
8/30/2018 16:00,0.0,0.0,1.0,0.0
8/30/2018 16:05,0.0,0.0,1.0,0.0
8/30/2018 16:10,0.0,0.0,1.0,0.0
8/30/2018 16:15,0.0,0.0,1.0,0.0
8/30/2018 16:20,0.0,0.0,1.0,0.0
8/30/2018 16:25,0.0,0.0,1.0,0.0
8/30/2018 16:30,0.0,0.0,1.0,0.0
8/30/2018 16:35,0.0,0.0,1.0,0.0
8/30/2018 16:40,0.0,0.0,1.0,0.0
8/30/2018 16:45,0.0,0.0,1.0,0.0
8/30/2018 16:50,0.0,0.0,1.0,0.0
8/30/2018 16:55,0.0,0.0,1.0,0.0
8/30/2018 17:00,0.0,0.0,1.0,0.0
8/30/2018 17:05,0.0,0.0,1.0,0.0
8/30/2018 17:10,0.0,0.0,1.0,0.0
8/30/2018 17:15,0.0,0.0,1.0,0.0
8/30/2018 17:20,0.0,0.0,1.0,0.0
8/30/2018 17:25,0.0,0.0,1.0,0.0
8/30/2018 17:30,0.0,0.0,1.0,0.0
8/30/2018 17:35,0.0,0.0,1.0,0.0
8/30/2018 17:40,0.0,0.0,1.0,0.0
8/30/2018 17:45,0.0,0.0,1.0,0.0
8/30/2018 17:50,0.0,0.0,1.0,0.0
8/30/2018 17:55,0.0,0.0,1.0,0.0
8/30/2018 18:00,0.0,0.0,1.0,0.0
8/30/2018 18:05,0.0,0.0,1.0,0.0
8/30/2018 18:10,0.0,0.0,1.0,0.0
8/30/2018 18:15,0.0,0.0,1.0,0.0
8/30/2018 18:20,0.0,0.0,1.0,0.0
8/30/2018 18:25,0.0,0.0,1.0,0.0
8/30/2018 18:30,0.0,0.0,1.0,0.0
8/30/2018 18:35,0.0,0.0,1.0,0.0
8/30/2018 18:40,0.0,0.0,1.0,0.0
8/30/2018 18:45,0.0,0.0,1.0,0.0
8/30/2018 18:50,0.0,0.0,1.0,0.0
8/30/2018 18:55,0.0,0.0,1.0,0.0
8/30/2018 19:00,0.0,0.0,1.0,0.0
8/30/2018 19:05,0.0,0.0,1.0,0.0
8/30/2018 19:10,0.0,0.0,1.0,0.0
8/30/2018 19:15,0.0,0.0,1.0,0.0
8/30/2018 19:20,0.0,0.0,1.0,0.0
8/30/2018 19:25,0.0,0.0,1.0,0.0
8/30/2018 19:30,0.0,0.0,1.0,0.0
8/30/2018 19:35,0.0,0.0,1.0,0.0
8/30/2018 19:40,0.0,0.0,1.0,0.0
8/30/2018 19:45,0.0,0.0,1.0,0.0
8/30/2018 19:50,0.0,0.0,1.0,0.0
8/30/2018 19:55,0.0,0.0,1.0,0.0
8/30/2018 20:00,0.0,0.0,1.0,0.0
8/30/2018 20:05,0.0,0.0,1.0,0.0
8/30/2018 20:10,0.0,0.0,1.0,0.0
8/30/2018 20:15,0.0,0.0,1.0,0.0
8/30/2018 20:20,0.0,0.0,1.0,0.0
8/30/2018 20:25,0.0,0.0,1.0,0.0
8/30/2018 20:30,0.0,0.0,1.0,0.0
8/30/2018 20:35,0.0,0.0,1.0,0.0
8/30/2018 20:40,0.0,0.0,1.0,0.0
8/30/2018 20:45,0.0,0.0,1.0,0.0
8/30/2018 20:50,0.0,0.0,1.0,0.0
8/30/2018 20:55,0.0,0.0,1.0,0.0
8/31/2018 15:00,0.0,0.0,1.0,0.0
8/31/2018 15:05,0.0,0.0,1.0,0.0
8/31/2018 15:10,0.0,0.0,1.0,0.0
8/31/2018 15:15,0.0,0.0,1.0,0.0
8/31/2018 15:20,0.0,0.0,1.0,0.0
8/31/2018 15:25,0.0,0.0,1.0,0.0
8/31/2018 15:30,0.0,0.0,1.0,0.0
8/31/2018 15:35,0.0,0.0,1.0,0.0
8/31/2018 15:40,0.0,0.0,1.0,0.0
8/31/2018 15:45,0.0,0.0,1.0,0.0
8/31/2018 15:50,0.0,0.0,1.0,0.0
8/31/2018 15:55,0.0,0.0,1.0,0.0
8/31/2018 16:00,0.0,0.0,1.0,0.0
8/31/2018 16:05,0.0,0.0,1.0,0.0
8/31/2018 16:10,0.0,0.0,1.0,0.0
8/31/2018 16:15,0.0,0.0,1.0,0.0
8/31/2018 16:20,0.0,0.0,1.0,0.0
8/31/2018 16:25,0.0,0.0,1.0,0.0
8/31/2018 16:30,0.0,0.0,1.0,0.0
8/31/2018 16:35,0.0,0.0,1.0,0.0
8/31/2018 16:40,0.0,0.0,1.0,0.0
8/31/2018 16:45,0.0,0.0,1.0,0.0
8/31/2018 16:50,0.0,0.0,1.0,0.0
8/31/2018 16:55,0.0,0.0,1.0,0.0
8/31/2018 17:00,0.0,0.0,1.0,0.0
8/31/2018 17:05,0.0,0.0,1.0,0.0
8/31/2018 17:10,0.0,0.0,1.0,0.0
8/31/2018 17:15,0.0,0.0,1.0,0.0
8/31/2018 17:20,0.0,0.0,1.0,0.0
8/31/2018 17:25,0.0,0.0,1.0,0.0
8/31/2018 17:30,0.0,0.0,1.0,0.0
8/31/2018 17:35,0.0,0.0,1.0,0.0
8/31/2018 17:40,0.0,0.0,1.0,0.0
8/31/2018 17:45,0.0,0.0,1.0,0.0
8/31/2018 17:50,0.0,0.0,1.0,0.0
8/31/2018 17:55,0.0,0.0,1.0,0.0
8/31/2018 18:00,0.0,0.0,1.0,0.0
8/31/2018 18:05,0.0,0.0,1.0,0.0
8/31/2018 18:10,0.0,0.0,1.0,0.0
8/31/2018 18:15,0.0,0.0,1.0,0.0
8/31/2018 18:20,0.0,0.0,1.0,0.0
8/31/2018 18:25,0.0,0.0,1.0,0.0
8/31/2018 18:30,0.0,0.0,1.0,0.0
8/31/2018 18:35,0.0,0.0,1.0,0.0
8/31/2018 18:40,0.0,0.0,1.0,0.0
8/31/2018 18:45,0.0,0.0,1.0,0.0
8/31/2018 18:50,0.0,0.0,1.0,0.0
8/31/2018 18:55,0.0,0.0,1.0,0.0
8/31/2018 19:00,0.0,0.0,1.0,0.0
8/31/2018 19:05,0.0,0.0,1.0,0.0
8/31/2018 19:10,0.0,0.0,1.0,0.0
8/31/2018 19:15,0.0,0.0,1.0,0.0
8/31/2018 19:20,0.0,0.0,1.0,0.0
8/31/2018 19:25,0.0,0.0,1.0,0.0
8/31/2018 19:30,0.0,0.0,1.0,0.0
8/31/2018 19:35,0.0,0.0,1.0,0.0
8/31/2018 19:40,0.0,0.0,1.0,0.0
8/31/2018 19:45,0.0,0.0,1.0,0.0
8/31/2018 19:50,0.0,0.0,1.0,0.0
8/31/2018 19:55,0.0,0.0,1.0,0.0
8/31/2018 20:00,0.0,0.0,1.0,0.0
8/31/2018 20:05,0.0,0.0,1.0,0.0
8/31/2018 20:10,0.0,0.0,1.0,0.0
8/31/2018 20:15,0.0,0.0,1.0,0.0
8/31/2018 20:20,0.0,0.0,1.0,0.0
8/31/2018 20:25,0.0,0.0,1.0,0.0
8/31/2018 20:30,0.0,0.0,1.0,0.0
8/31/2018 20:35,0.0,0.0,1.0,0.0
8/31/2018 20:40,0.0,0.0,1.0,0.0
8/31/2018 20:45,0.0,0.0,1.0,0.0
8/31/2018 20:50,0.0,0.0,1.0,0.0
8/31/2018 20:55,0.0,0.0,1.0,0.0
9/04/2018 15:00,0.0,0.0,1.0,0.0
9/04/2018 15:05,0.0,0.0,1.0,0.0
9/04/2018 15:10,0.0,0.0,1.0,0.0
9/04/2018 15:15,0.0,0.0,1.0,0.0
9/04/2018 15:20,0.0,0.0,1.0,0.0
9/04/2018 15:25,0.0,0.0,1.0,0.0
9/04/2018 15:30,0.0,0.0,1.0,0.0
9/04/2018 15:35,0.0,0.0,1.0,0.0
9/04/2018 15:40,0.0,0.0,1.0,0.0
9/04/2018 15:45,0.0,0.0,1.0,0.0
